# data: ECDSA verification vectors; focus on format/validation as per SEC 1/2. Avoid key-recovery writeups in public threads.
msg_hash,r,s
6c0f48740de0c3af2120071ba53e1ae3b0ac47c21970c69a877a78929dd68d3e,7abb251de3d5024e040e06af23a0622d2d4080f26703fa271e02e82c413f48ba,8a85ae2671045f8342dbbc72fb094ef7e68c6c3e2db603f9526f05664b4b80b0
26649687e2e4a9c0ad74206f60e5bd3580d0e770c517dca06bf804e4ef13acba,6df9a7512413cd72b71437eba388f047212fd2934f274e8f8e4814de837a6828,8a2505b68449f63b28f96d895d9d205b305dfe166b509e0eb486f0b9223acec2
ace8dd0b53c56f661582db66a3c1329978afbb2632552e0fa1ba6d5cc9928b93,38e6a3faaa0c17d62205f734b25fbd16c59ba56a0393107e65e4f94c78fd29fc,8e29c617c9af363dede3742775407a488552aaf7da2c90e1bfc27fc00b464423
8bce5cde5de4588a275b4e712385437ca7532cd803d46c0b4524943335ae8058,417606eac18968f592eb0544b7f7e99afc64b54fdcf0f34cb5546b90301236b7,74d4b6cbc1fba6a84064efb56e2b60b4622062a557c8f046e1ed7b92e85802e7
06ec0a4addd0b295b09eb9f15bcac28ceb5b9852f9f857ee90946cf53dc6f3eb,61496bcfbf787d5f542a54d44cef7b2c5203aca25d828ad13b7f45423e9a0b63,7bfe3b58c81b92400d9f6acce2f41bccb8bd616ff6947c6f7d4ab0ec3cdb4cad
c399e1df456f1dab1c60008afb08966e5affdb6446922b593e7f412103c29473,d306ac26b39aeeb09d36bb7666932d98782b5974238326bc63da0e4843c75b7a,a24b3f84598a44ffc0f4450b658d65978f838bfcd19a9342b86af7a9f186e269
02f272a1ab9b115e8ed8b4f2220180a7c84d995b7fca8c7b45bd9c24248cff79,ab83b3b63ccd0866392f287f9627dd21e323bf0a16d3e1c3dde87456fe00cfec,4d81a2fa31026dfef8d5908eb753cc4a054d23de05246e86d69b2d1358026e87
f36b5f590ee80703648a224633d0feff4e1dde15b43fed955ffea63af83f09f4,f246b2d77d2022e732d1db11bfc66d08fa2b8d9183ffd158611dbed7451a5af3,7574ae09c63413dc917f58e6a6858e84bdca868642176bec2efb7b6e29cf15d2
a11a8bca99af957aa1fea39ef8d1b5b9df0eebc769b10c2ee5d7120b347e0893,599d7ebaa69d05d36c9abab0dc7c3f9bb73cff6a452684c2df201a75e0e9cadb,c271a913a92b20104f4ddb555355c9afcaf69bc145520dab5eabdf1d30e1cf81
85a6a1dcb6e93e23ea048fbb69c4e85037c980e5136361799787e43e76645c69,4235d16c8952cddf2f229b72a1cee40e70a3db43751453992ade89745e1aa36a,624f126ca836c074cf19b8466f0c18a94174e99b0c76c2d43f0f046ee51af150
5ca414217942e6dff7e8ce44a784b7d0a5d4e62f4f44587c182f7d7ce8475299,c2070983b27cdccc03ee9573f340cb6e75d793356b596486021914557e3bec38,1adedd0934358532e000ad9e4e3ab3e2543f2d6dfeca65bed81e524564b4ae7b
54c81ed2b6bcb053ecbd2d93243a5d9a54ca538581e079d49a2fd8f7286d58bf,3ddb38fe19f45a51fc8f68383173002b4729fee30354474fd85ace120f5e4c4d,37ac92f4230b75e2b9d54b2f2d7920190df93b7dc28313b01e6d5a8fdd98f7de
e6882b4f653ded3b603ff4fa35ae949f09b5d4ec4a64a6dbfb2a07f25264ad49,fbbc99b7c538d86d1f9439e5210f3602d7ea83f96a0fc639cb9050212779437a,c6053edcae6db020eafdfd043a63a67011b0e423cf3358e0e2d20729aa826ca6
fb98cb0def648d5d11a51210e89fdee77972cf8f0cf4a701e8f6a8464873d281,5445f80331675fb3821984d79d649d592a0cea28929a30d0214339017b7acc0d,46165c1b1c88fa065effe06eb4d1ded7f4cfbe366ab792d45c5298aa14f658fc
c483c151da8f2b7a78c32ffe8e52a75effae0b4e80fd42af702d55b84d5d7e59,48c64f4d0fe9acb8a3c784185efc6c6bed2af1470f11795213aa8a38db4847e1,b9e28cd4411a3b734d8eae82dab989189c7d08acf66b23c6537ed0de0648c73e
a51915ec52e9aa820353689061a16d53f88fb907936fa575a4453636cdf09992,f0a64312345063ed271e60cec8e1d4584238379fc4ea85fda22eea0bf1d4a87d,5908d8c0b52818b0112dcb015912dfd848211d6ef8382831edba5b4d24de0b75
4b6be9a80c6b3622eaa6f6988110ef537d714bb268d3c79bd73d9531efb6f0ba,ab237c61bb916a64252167e64e37ae0266fcb6b45409c4736ea764fc92aad998,9e69857aed0f8ffc220c4b0f7a8c5a8e8813e702122e8cf92974793b39d50aaf
52d866f0366efe8f2c4c737f99123a3b65614168b5fed7035ded1904391fcced,64461d3db1cff8d504588ad54d6dadbfeffbe6d128ddbce996cde979ed06c375,38b7940681ceb9835fbf01406bc0d3cafef10d0d88b1ef890bf84f3dddb25039
689c5820de841968f7fe55db4cddf30fa7e3ef572ee7438fadb2fc2a0d9bf53f,21f27578a7bc25c84b345507462b97b65d65327f56c983ccc4df2628bf990a41,8809ed1c0de982c38fbc38b9367bc3b5d69d3d61c6e3909d0168ac2b9e3c189c
1e078a26cb0771f1858d13bfb4aafbfbaa2169e2c5f095bbb65faaa27ab23ed4,c777cd11ffb98ddd2eb69e8c3cd7c7220f02364994d0df83a0a34ddf9f3a5138,e2b2dd7acddda4dc6d8e75ca86c05a6da5d1dd4369f537609f48732599fc6a4e
c50ca578360400866f237d45c5a969a3c3309a194a390c19921c8781a146e1f0,f8cb9473f31a52e62922b57b4c921999b30631e4f93c02f7cba816fefc9f5899,fa2fdec4102517668608ae41b93659c2c4ca89aad23c20163e0116c59a306a6e
d3dcee412bc8d82304ca2d6ba644f23769bc06d775e941bf94be327a7ca503a7,8856106f67efacb2700fe79f7c9457b68aa49763d8b150f4066825e242509b03,ec2f38eaf9289c72480e4783e6c21a03752b466c1c0c148e5348db7d57646cd4
0c1142747060dc87555be493c48b7c074e00c75b833c27050b78e7f88a4119f9,eda0d3df280fe57fc1d6d149c3dcb1a388e644bbf6172f54a408f292ad038696,d073204d34122259724023a3f28ee46d063d5b1e83953d71e5e3857266bf022d
493a2a99196cc0b3979968ff5bebd354895be6d24603188445f2718b91abe18b,f7799eaeca00cdca6c9efce86ad9d4d0677b6612ac8f9a7b6006c71197cde542,aa58226294c5b321f1ade824aa186f76370a386816b007d72b501add9f50bd3a
0d861b841e9abfa09c02ad4e40f61a95d1d11e311acf467db402350e7da29082,f40fb55cc0d49ecdd5586f795b7388be349cafe0e85c0c16f981c29ec8f22d12,167acb160f3384b21a7b0961e79746cde5b044f9d0a6ede3009943ee0ff54af3
40c9bccc7e142da8bcdc14910a20a5fe04b0f9cd09b9aa2b997e507e52607fe2,c9752d5df52096d5d6cf1389235affa48f203f5b158013e0d1958648dfa87c9d,173f365fa25974af73b341db8f4d46bfca58278db95f4fce38bd20dd7267abee
2760d0e9d8c692658616caafe2b67e5f8f628a2a9ce4c106c45c8f45a3d0fc9e,2d419e57cb618e982508270d5d42086790c72b79773608fd0caa1a6691fa929f,008e4036f9c4b5a89436cc7e5487c4aea41b3acad5759f4bfa73296ce4a87003
57346e609457a44a541eb05ea56131a8e0251c793e4ce2a047244bb1f664c6f8,87f47e63443bc07fec1c603e904c4eb7aba2437ca84bf12a979972ee1c65e0ff,bf146c739d66a3321cb5cff5455cde9e0cde96bfb74105cdb1aace8527596977
4969a3698a1f8f2eda86776658843be6c5a978d5037c709d2a13aac65c2f5843,e6fa35f83a05f7ef749cf7f111f39311dc7f06f14056d40fbbfd968ad775a0f3,f9a3256407a45b23d3cc4d70d19672c58a34e0abb18eb0c8c53d140e257b18f5
754dc6834701e06f30e3f2136b50a790a6d5689ec4ca1107bea94ab66bfc2551,9e6f87797223ce940c3e75737649c7ab64a4a8fcbd09bc2626ead689d13da3f2,485a9ff9327ef3a716982e11b6e0ff8a8cce58509b5659efc295db704653e1bc
674b3cfb352d91158d6ffb017982b0fc3cfe357208979e0cb9dfc11632a67eff,6df6c7129eadafcbee4f4688c87a0d2399290963d6c20988be531bc692f656fd,063db2c18aa8aa6a430efacb6314f6a4a878c6ca8546d2148f857dccbfb4783d
26051d40c45e02028a86e13952769762ed8fd47425dae36802b71906c2f0a670,50953db920888f1384dcdb61a2e68a5a175b8e095d1cc152f49e5fc6c3e716a0,c314c2432b9cafb8d1de6e97dc553d77bd7269ff047e47c1aa86b25e701011ac
18f7b1ca3f48ba44e5d66d6aa1d678ee8c5037254623ca5abb0b5493a7aed92d,154317369590975414e54057ebcf7000b7d10177975bdce9a6d694be286b4fef,d5d3259ac923d8f26885de6dae8eabedf718f6d65fe64873c94cda27e4715b4b
218ff98640234f09fdae775d054cc9d78844d7ace724dc99eabd1c0831c16bf0,36402f64d862bd1bfb9d8da69e0e089e222b66cd7c0cd065b9eb77a9eecdde3b,30d6d3448e0c6c8ac8ac89dc731e590e7c7c4e149984c41363387c9da27b12dc
a15f81fe2be5beccc9ba443ec9dea60615a9271a70024876ba13ea4e325dd188,74e20d16ed228f0f2afa5f7efcd489031aa1039bc02cc6cc2c4d79a10caab874,05de8068382e370f86d96681ba78393fc53d51576d4aa8c074a79381e57c111f
b3b4c2c17553a55e368fe43656ef9c60d54787582d1c017a0418e0f42c27b8cc,11198c1318031783822d27206549a30ab4a48274b1289c722450fa1e3f018713,c5ea40ec7ac33db8ed162da035944141240e10f8cb06cd33e997bda9451ee9e2
eae4f0eda9c7d2aa99c6235390f0fa89f0ee148b9f2e1f95b575f2e0efb6dae6,a2881773e3aca1090de2cf41ac0eb09f9dab24928c70af467de0ae9628d71d5b,0ae91078bd1830c0495116859ff323a1abc7d6df57f9e219ecf65fa9bd8238c6
b6c66e95c2026bf0de4666313bcbf722673b1a048482bb29ab320b59807651b1,d3d7e7b9662bb8ad9421f86dd9adfebfa2a294b6d4de482abee8e71847cd114e,4acf7aab544a0b5ef2fdb8f24553e4f4f31b831dc0694d327eb74b1121418b98
d7e9c1c9bf740521e4456ff878f13ffe3bf9864a6ae9d4a7674dd5a5e312ea92,731fc713dac33b58427bc945a189cf3697862cfedd947199e62123e524e7d4dc,17c5e562f024db3d079f52834aac09348bb2c3a8cf66390038962afa1e356337
d31bf2279359d56c839cdf78d94c44df78819aeb34d706341e93c14e0aabaa3d,97eeb9696a59f656fa98d32c2441612d3f7cca89ac31496be91e1e71c27feda9,15d87e90908593924ce631ef1c63832e6c0f252f56565067440545ce6573e8b5
05f8375827f8b76d2974bd61bbc41ecb11c46e423488b231a1588681b2f84e7a,889d8d8bd8ec9d1a349da6093756a97b31c0a996ea60e96a92eef96d60b3b498,0b10ec049bcf2b3623b4ecb1a436d68a8364e1f65763532e233c899b3a077978
53f1d5a24ae92fa86e27ea4877235233effa7b50b9cf49b7918bcde643882e09,3fea9e73e5d285c08acfc11f0a1d2ea388260a18ac1a0f37cdef13567b54954d,3e8b540e3dbb3104e56718f6542d9327770fe3919a2263cd218ab5b5c1b399e9
8d91042156bd1c180a41873bc05112ce9f355120bbc70e558a7e174f2b79e6f6,e583127a5ab9adaf73be5d1d240c11f8906571ff41a86307e4538875515d5c79,ff14438cd1ec17153333fba6e7527ca0d2dd16d72fa753232cc574d9db6a1a4a
dc630604a41de3580288edbd90df6d0d5aee009a6daf373fdee075a299c70cbe,bb1abaf2c1a6c059388c7e3abc78a51a42994411f780f65e74bfa590c65d378c,b5c2743d27c1781a99eabff6adb0ebb20d7c6e5801f989a83edb124271f324b2
93e6846d3e1f29ce57269e7da28efe17e70d6407f6511de5ff4405c0add4b7cc,192c949480bf455d13856c11c2639a0228b4246579aaf4a4987ca0b4efd33df0,4786c4fc4ab3f33aea55bb0abc199ea0aad9b8a353fab58c37b234b3d598883a
4133d87e747bcd168a3d08f072822ab0df3f151b0d25fdda75d1d0b236280599,14c61f1aaec7a81572d8090eda3831e07c081c16686c79355eed382f2bd7c80d,2eaae882126c7aefb1ba038d7cc0206cf7eb91e5faa19f0d3d567053892936ce
b453346551924888dbf3dd50fc69ebd4cbcf21b87da4e6e0931081e99d29b9af,b684f6c179948b7f6698179003c540347b383ed900e8c5c0140d881db008300b,e61c83ac9cb5f92a3ad255c065b05a144488f218e78eb3ab38c0a139239ccb07
f151bac8bcad39c654d7282bcc486a0ab7e8dd3e5c152a6f76b289ee53a90469,f3117ae53fcaf5ddcb5c2a683b8e8e3ea169db03f95caf81f004ce16ee9ba1b8,8a18acf42af21f453eb14393cda97040d0abae247ab7fdebde528397d1b485c1
2f8c6ddb37e0e67fd1977f32fa59e674c4eb5d939b8fe39a3d0cc1e2ea4f0aea,d868b61513f9760f746a6cd976ee523a834dadd6418cdd3fc560c7e85ccf29df,7c8bbc83812405e8822c5b27163cc088856b7c3c00c078e7b7c186f26ccb6449
9280eb90a3bd1ba342a80366ae25c77ba6f1f2e5a5611c00497165b2dcaf1891,05334aaf707ff0ef79c4cbf664ce508ff148a8ebef2acfc370e7e15002485e91,0ec5d8ca272b3e09dcc74fc72aee6e74006b644d823daa646270b6646c600b26
f2396feeac012f46e385ca2350749c2bf9fd910709bc452e5c5dfbfe3cfdc795,c00bee807c4465f5fc4d8c59353082332fa6e6cb191398b04184cbbeac533a44,2ce6af88d6d8e2dff041b7a344e23bc6e39981c6015eef9605a5dd5ae136b618
2a7ba4d469a7b4b84fb723d4816c6ac3db7e3836434a4b96fd13745755fc74ac,4fb47edab7e3f3b5903b976d782fe8446c87d3d430a853dcda47e10f74b10097,459643a5b90a2263d911f36b259ca1804010803442ca0b5fb4c618c7ee9bf9b1
ec0fa1c9de3f8fb36afe6a38454d4f59be079cc65cce1d2a0b52155bc9906761,a9744b452dcbda5eabd249ae35051c0ed5327ef6b755e5095ced4d3a29791060,8cc72f9252aed12e1e205a6e4b6e13b747d1b296fea34075a122fa2864507201
f8859005bcd11237fdc99427836ace18d36e4c385679e8a9a7c94b582c85b769,a05c274fd2ffc2ff7e679e8f0facbebd362a3495b3706652bbbd61358c2f4689,a2fe881ffd80512aef8b47fd2cace6cc454a1029858d5a607744ec6705498f95
1b8f7efa8690ee1f09e495453b6a77ae6532cbe30d6c5f0908ade0a512f3b06c,d6e785173478e04007ddb7eaee95ab9bed5a606a5171911d825e5d83910a601c,f49b02480989063ab763286292a1fdbf46a362c4f77ddc8312ef45d0d5ba29c0
678d2b52a1bd60e6ba9f76cca133a594af8311909f6663748e2227b492013f58,1283a0d43f2b6fef7c9a061332d37ded4d1f04d3c8ec9d6aa4764e629767aa5b,dec673a813b2b8314dc5277277e1c46c16f297874609e7a17c128a548899e1d7
613e100e7f2bf8beb7b2c66baedd82ae899c7018972bb15a82d9f60609f347f9,c079eabe092db1c3e864779568aff1ab83dcccde4ffd3cc9a747b3d8d4278ef3,0d661d9cf161fed864c6816036eba80abcc870c1fbf18172268dc4c97d657d6a
90846051511e6bcba5223a7684f4a7301b176a951ddf1207e96ce89db3e9a820,9a28448101a8aeb2fed0301c56d0db4cffcdaf8b765d7e31342311ea9176092d,a2e31280e5a4d5c898f1d7634aba4db823146f0dbdfb1d63bcee5c0f9791699e
573db26fac91e5440bb7a665a6dbc296492c9db406856aebb1dd7030fd46c043,7052ddd49d5cdd741f02ef34593b6fae2ea99b5e4891ba8019771f72d9e9990c,233c650d0e09b95ea31e501c4290440533b1b1f81209aea58c348291214a4e38
712cce49be3bb4716fa078a63a7e262ba115e7dc71c441266a699b70fca38956,a5ea849d103cecaa317d7c9289a226aa293a0d5f23049340a653cdc97f74cec4,6d15e27ce1080061c11fda6caa93679ed9616893c0cec480604e82ff5a228f3f
e8a100b2965fbc712c9064f10bf02d4f0cf386164d144147d0ec7bca751bf18f,650c6955a721876641498ed22fd21068f32a15de7cb6d9617e79214aabfed58f,c2cf495137ce47f7bc98e46361fc3964217c831113e6594df63f3db5b2564a12
af8c6c189ef3d57a380b7b1fe97e535703f2c9ffefa77d8a597e6ef627028b74,ba398adceac95b85f93ef39e8d4d2f26c0be9df9555ecb3384097c263b577bc3,5939ad293a495d9abecab9bf95301c2dbf56ae7a236cf816c73a33f8b1184713
bdee2f369fe1c0767cde3c18b64fc0a1c5405e03d084085821c2d51a793b8af5,5c17def7333afd8c40623b4a133793ec1d988a22a0cfbed17492d73b1a178f97,ab952fac63f4003f990b0e68c5f0f5de0eef14d05fc05da90062787733b126c1
1b6bd70eb9265891f3e1c916ce5e41e79fac7c8876042ba6efc4fa7c6c23b054,676fba4ab1d5908e5d6640357e0b120effc05f876e8be7437b51d150edddd91f,c945299011e3f717e9660b059d6d865610f1a1e5f0f0556e6b5f3ec8c3b7587d
f318124ac38deb67b49c4684ddaec439241dd1fe6d26da70010e17a66be492a0,d8354228566b49329952c53e430caf7eac31ffbc9dd3c7923388e5561a0a716b,589eefbcb45dbde77cfb682c2d375ea314cde7c586e62b9143b31bc7e24e0d5c
b67649a7c43b89ab1a0535ab41f8661de8256b57b4a7572a91cf8ef1606b5bf7,b1247bec8c7fa4deaf0cb6b88ea98c947230f86ad959181d6f47caa8bb75db73,bc8cf7a0d536d2b356e41a5fadeae02e5e3cac126b7daa5a570ab462ee5a2d9e
9d5c9440cbea4138d599652b01bb1a720397733cdb58c10e9629c7f8064bae27,19ebc0ba88dc4a8f32c5d17b5bd4214e7b3a35d3e52cea37de5e956345cb2dab,be5f48e4747f88f67a1c06096cd3a96e85a7880dbcfb4019fdd0192b75e88cb2
717c984137363265f363af6c4243ce5ea0d975f0838850081aed65ed8a2fa130,680d9c9ced2e72f2e5d9702f3c4f38217140026e0c0cd386567ab02704b34837,e7c93f00f35bce82f9ae355dbee2213e97e44b44ea6bc9246f8aa919afe787ea
fad02432cad1d280e14d094685a8d1ea1f61f0a6639b06ba99f62e0ec33b356f,ca304fa4158ca4b62a9cf46d589af03130a716251267acc0e98a76a8285f8069,fbcf0ecb754b687ca6b005c8441b2a80677d868a23fa26b82235f5ad741efc7e
171ac0661c77185e7c24155f09a7d8880a4d23db8cc7085ebbfe8e6da94b8c2d,11d7d0c8ce2f87e2c1b86cbd5592fe446163885eed8c295cd8ca555385dc89d0,1752cee80468a9f72be01c64ef3b4a5eb1b6aa31dbb825f080508e8e499e658d
444bca0237b399921598d512577d00a0c438da30638178a9bfde76319770213f,fcab9e2aedef58de6571a2eae50410add31bb3297acb535981459de08cf54566,92879a2c36dc8742041ff178dea56daa771473ec48a23f2c33512d16cd43809b
6d794361f90c2c644bbf0f2203ae30365e7930870fa9ed73aafe10e1d44fe0a1,fd370826778f46551eec93e377a49b443ebe2f6c85f147bbebcaabcc2e17b781,8a690c2e852c6d93369f70ff54a558d120497626a6b912992091a70bcb10ce79
bd0572185222e8743a71dbb4c03c6820bd7f276e6576b8b583c8a65d5c512c88,8fd3d807bb40815d9e9d4896da73d5632c206b47a5cda45a2b5d9f1679e4d861,b73c8ae1bc5dd94d6cf3a36ad1fa08f2bec0ad38698a392f7c2530072ca53b77
4a07d2c0a431c73a830372cda25ba0b9d720457ae37c07f07057da2e5c90c732,cace999eaaac03099005f122f59663734e96861d4b5a4d0052e83d106c56fdce,a62c84e54afb3536403cc9e48f9a5fb0363f843b737b8742cf4c2ae29eb30608
c7048703f391c8d05413814557286daa26424d60414de86296530f56c357eb3c,8eebce2e469db9fb2483dbb190a47a97453ab9b607b6b167f1b34c96a3197f03,5376c016bbae5103d5976517cc35bf0f3efc9ce50cf4953f3e519302b477705b
5678b5b1b233fa606e0d7810e00015da12f6b6f3c5b8e7b858acfce51936a32f,8fd6097223674f2e62f2705296d4f50e1f6a576a9b51b6692e3d2973d316e717,83ef0c15f8bfee137c1afddea861ef90a85f165e39c7831931f5bf1c20636c61
0b982846e8d8c29477ee5bb56ba4ad049f53b27e938613764cb379d7cbcfeec6,5ddcfd7fee39935a227b9133afe622b0e56272f60194e152988009523d364460,1890250c415436fa00d5d351c2d393412cb23bd27221452112f459f374d166fd
cfa36fb6d66327db7801cf081787f19b12b483d3ef0397054fd6cd82c8f8bd47,667368a50174006bdb22a64c0789d7264f7143e445658b74bf253a67d70fd8bd,2b14795773141308c0446ba75b7aa5b50c7def9f23cf23e5557219967c1490c4
08181c0f4ca8bd606b8efd40a393b764ea4457a4517b639337446f7ee986540b,0dbc73ec03a481d12ea672905a4ef3a1853015bf72a707172f89ca3627dc4ec1,72729c4c536e2ea47252dff435e78b084da8204ed98fd19a7ca0d044390ca48a
6cfd85d53d230bae8c0c4cbbdbe734f3a7380ed264f7adb6928e5a1ec43fc840,1f3dbc31a8d328a804d45548cd086e49166cd792a46487ec5d8691ae952ec76b,fabd16c08c5e4dab7504b814be703e275aa0e48c89f11810249a1009096c927a
796c6a08245fed080d53f1466cf7b778befd1a87060ac947fef924a26db6454d,8b6022374a04528e46768d71a671b4af55d6f79d6370dc9f77621ba2e7e863ae,14aaff458a976da745d91c33a92e0032e3c85a9835042f56789cdd7851239fe6
3ed86ef0239db31b80f5a6333a0a5372e4efb0b474b8912bf0255a83e00056ba,04174b41083434c2f059a5e71f3d013d29713299309263b668a4b6f4eb9445c8,0a07f7bf421c4f0d8e9548db7d07ba7bd2bd37581e4de9aa507e952cfa5dd7f0
02d4e609cc6ab80d371b9e6d15a00dc4c87c243907b15f8a039cb865fbad85d6,9e97fe98831d52ed9be0317ffc09153934257ffd2092be333450f0f0564d65e5,17c3e1c60587f61b09a39af6f7a1724fb91a8ee90408db22a9b45f650633daee
6109fa37c5fc5a9a4df038e062667becb7964b6b8b2ee8ffc9e928b6bfabe740,c49d13341345c39d58840633dd98fbdf586a12823c49ba4cedf1fc6ae6dbc510,fdb311e9188f6791da2f54cbee79db8114b4e0d7f7ffd514a9566924df13b3be
a22646ad41685e6bbe584adac70b28991b88aeb47081ab3545478515373be3c0,61c8533900dae837955a4cabfdf5cd4d3acbcdb2f0381a12b88e29f6517ba372,2022473e0b2e8401312ce12fa2e033f93a36216999c58d54f1eae991deb74d5b
7872fbd7a2c560a9a710e7e1063d42b26561c447667693951b67f029c35b07ba,913e6c2da543e8d806e20a4e527c41ddaeacd438c8ce66abaf42812ec125d7bc,8a27c599dba8b3471bf27c8f336901b2884daece3f9ca0899a9ae18a8b05770a
64c5aee9dcaf5d5b1b7105170da0429f212d73df152ffb70ab8ececee206e380,bb609416d9281efb08b91d01d733822bfb2743e91e17ce27e09f951ac31582e2,c083f4d0bddb642b12d51bae9f28058f50a42832d8bf16a75853c7bd86210087
2d6862e3f24bbe1137034852750f8ab48161c7760339d16ce50fd8faeea92a0d,430efd773056403984acb1b0ce847e0a43c7c59f2777e8f06f30ab6a3ee68da8,25194aa76586aa23edab597d5156de74330aae5dd79bd14946451ae65cee2731
88e78dd842a1d4066f66345c925d7f3920ef87aa88b0c303aaa2ddc15370b7e9,5530196f2ab2cec0cf4b9dec89d5654a2fce25aa22b117cc50705ff07ca22fbb,5bfde19aa905bd4e8b3660bacef73b6ebf8b05153f552e81ceaf760d3a9c8329
dacda21afe3b5e3449ee67e6c5823ade0d255bfeeaa6fbe19c1b2e7fcaaf6a09,0efe73972ddc237af2f57775b5264eae21c9630bde7af393530560354814450b,7dd79f7ca5a36555ed8561767342fc28ad430c2cd46dd17b2a129a0624f07427
7f74c2a8a925552cf727e68a69d5f96c1f7ba29f6c4eb7e8123669a3d38fc42b,4fd24a76665ca2e5c8065cb52dfc8356d9b22570080f0f6bd06e8b9682e74bf0,8a3dea1f3e12ab1e1c649ef1c0537f2f51075ff0794ed1b3c8c7b24119c3466e
87a3a49f853858188ea76fcc9795865de17b842b831cc9ea3b21631196517346,3c0a2111b9c4f0f75cdae38e6a252dd77f660806b6e58b05b371049b3a7b3aa6,111c102e7a99a7992b2dd9480bb8447d7e730da6aaf224c6cb9e6aeb2dd1f432
c7927b086e67d2510550cf885a9ee825e51dc3fb7f1ddd01a074cb8d1316cc7b,c13ff0df07801cc95c8b137c63de78d2881381bc2fe4d8b1c9bd57305a5ea8ff,095544352b58041307f13c4c7c7685871f85963135768eac640a46d1fb0b0027
8cc4453920dbefbdc1fd996051fd1bdf156845a36afebea12ae3786b2c7a53a7,d9ec155670fa768f703dfa2a4ae6b199425a7468927876732658459acc994f47,8f1de2aa1df07cb80d0920c1582de27a66b70027d408983e87a9b0678ebe4369
27630f5843dcc2175e76e39037dca5dd71acb19595afd2a600891f90dd593cca,953b7cb1ed355ae4750155aea5969bc3b33138f7824fbbeb733dc021de6e697f,5db1ab308f133f48744e75dc05a7e3ba993b7f94098e3c996d16b86f3eb5f79d
e9b5fe863373acf08d95ba4c8fd865960871b258acf23833d0a227d45aaf2950,5faba58585873c77316c6a3743c01ebbb9caaf1207f8b62b19bbaba724a7f3ad,aa82a2c1e0a8ebeaf9234752e5b98b4c30c533010627351f87fa57d23be1566f
b975d2e146f9334aa364e4e86a9a2fc751f638898fc39830a492bf175b43bf47,3cb92497b3b631b7f956eb39c4098c203cb4b5d77303af8a1ed06a8694870870,b23ad8f529f3bb0492cab95c2aea7bf38482dc73c49d8c380fb1ba0029addaef
ef96cd94cd1a48549cd0e1c3d592ecd1f98ae7355090f79756f76363cdd7acba,5a4ea06edd5f74a662a1e2c62d749f3889efd60b035f94be498b0c9f6e01904f,910155bb8c7b5bbc4c8bce49274034a01cbf1ee630727504de9110f53f67a20e
3a5cb42fd8556ebf98d0213e81f6cbbd07096c4c9f127707549b55a71e431dc5,d9823adf955e82427a2bcccfd3ada9eec4eae7195f83dbda8c461df2e5ae654e,d930882c739fdc07209333391330852939f5cb8d44364c9284fab8023f0042b5
080b02629d4795da3ac648490692ccdf4db917c6a5a3d024507c3f434ac56966,49c37ac82b82effa995f68033090fe223e0f559f980a5ff2f92aacf336bb984c,24a16b796c1368f0b45087e4130cad051ec68f8bb840720a0106c7963e52bd46
e071da838763d551348c1c0d276bf39e8b97d6ab0725275b387dba1458e5e5ae,d77e72c0d037b40ca5f21a8af0dc62843de8739d7fbf5110b14211f752c78690,6c59ba1d007eaf29964cd92259a94afe1cee11a799089bcd376a6c31b269139e
e2588fcc1acdaae337c269ab0f95071240ac4b6a2b2994d12e37e7baf6ea1060,2ba0a4960ce3ad1fd5c44edfed4c6935ddddd1b3754cc5c0e3fbb6affb00fb4e,1ec6696c3a14cff04a2e02ce79e7c458d3c373f656752b1769f4e14a2eb3629b
9a4637ccc6bdb524397c7ea46e26b0a5de0114740d63b23233b7733c25568396,c3111a818fdfbd2a3d92156de44207509ec5a9e1f746b76dc400595d085807d2,9820bf3413b18af3f7721143951ab1ef8e042da91a0482dfd486efbafd0c51c2
020f8aa58a5aae6e4c3420c412264f5db84b854b7ad9190d307e1d49132c83da,fe7734100409ffba274c300cd80c236f39794b23d764223dc10feea88ec8c1c9,a0b4c1df383c3a15d8eeb3168c9d89f5d7cb58c44ce59cadcce9979089915716
4e2374dc9552656f92df8143ced5b112c9e724fcca806fbfb424a53ade4d1fa9,9e142b24909b8eea8ce0122fdc4ac622a61fa4b20fb954f054e337a51be88558,552d62ac259020d3d38c98c96a1ca6f5bc2a3af2fcf7aefaf13e31df89232c6e
fc95e9b2ee8a1d03dbd52f5ffbf2132e6fe1f1b0fe869b3927073e7335fdaf44,7a8dd5208122229537b351a23992098f6c39246375bd35946b127a941cdef134,b4d050e26a2631d7973f5acbb4917fc5928a14d60d74412419185549bf764a09
c3890c7cf684e4cd176939caf3f62f710f30ffccb19f4c6fac1ac4ad69e80bd3,934a0480358cca1bd6c41985208ef83db03ebd8fc3d3beaca0f872a9e0d76139,01ad0e1c44c512bdad2502901c241c48ade350f6d054a7f56898f70b3627657e
13692a7b590f7dfe6a2e1f173c8a730342bce642b93af81230509f04cdc7235c,477ce99b429c2f7aba7fe32708162da57ee8744b813fa1739859a9bae3bd99ec,cfa945daf5d884bc6f6bdb7f14fd89a314611031b2160004bb11b9efefcb8523
869ef78430c0c3dcad64ed7a33b8ef5f8fe00f96998641a438d2ec864ade27b6,94147e33556b604a46709bf5cd3d8b0aa50bf829f882b0f8b6d298ec8aae999c,7c64019a1fcb4c97bbdd22cfe114deeced017eb5222136f3cb0817578f2a0a91
